player_name,year,target_points,datapoints,points,passing_attempts,passing_completions,passing_yards,passing_touchdowns,passing_interceptions,passing_two_points,rushing_attempts,rushing_yards,rushing_touchdowns,rushing_two_points,receiving_receptions,receiving_yards,receiving_touchdowns,receiving_two_points,fumble_fumbles,fumble_touchdowns
Jahvid Best,2012,,0,,,,,,,,,,,,,,,,,
Jahvid Best,2013,,0,,,,,,,,,,,,,,,,,
Pierre Thomas,2010,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.833333333333334,44.833333333333336,0.3333333333333333,0.0,4.833333333333333,33.5,0.0,0.0,0.0,0.0
Pierre Thomas,2011,6.071428571428571,15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.866666666666666,36.733333333333334,0.3333333333333333,0.0,3.2666666666666666,28.0,0.06666666666666667,0.0,0.0,0.0
Pierre Thomas,2012,7.933333333333334,14,6.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,33.785714285714285,0.07142857142857142,0.0,2.7857142857142856,25.285714285714285,0.07142857142857142,0.0,0.0,0.0
Pierre Thomas,2013,6.181818181818182,15,7.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,9.533333333333333,36.06666666666667,0.13333333333333333,0.0,4.8,33.733333333333334,0.2,0.0,0.06666666666666667,0.0
Ronnie Brown,2010,2.1666666666666665,16,7.125,0.125,0.0,0.0,0.0,0.0,0.0,12.5,45.875,0.3125,0.0,2.0625,15.125,0.0,0.0,0.125,0.0
Ronnie Brown,2011,3.4615384615384617,6,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,15.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Brown,2012,2.4444444444444446,13,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,3.230769230769231,16.23076923076923,0.0,0.0,3.6153846153846154,28.076923076923077,0.0,0.0,0.0,0.0
Ronnie Brown,2013,2.5,9,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,4.555555555555555,16.0,0.1111111111111111,0.0,0.8888888888888888,6.666666666666667,0.0,0.0,0.0,0.0
LeSean McCoy,2010,18.066666666666666,15,13.8,0.0,0.0,0.0,0.0,0.0,0.0,13.8,72.0,0.4666666666666667,0.0,5.2,39.46666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0
LeSean McCoy,2011,11.5,15,18.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,18.2,87.26666666666667,1.1333333333333333,0.0,3.2,21.0,0.2,0.0,0.06666666666666667,0.0
LeSean McCoy,2012,16.4375,12,11.5,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,70.0,0.16666666666666666,0.0,4.5,31.083333333333332,0.25,0.0,0.25,0.0
LeSean McCoy,2013,10.0625,16,16.4375,0.0,0.0,0.0,0.0,0.0,0.0,19.625,100.4375,0.5625,0.0,3.25,33.6875,0.125,0.0,0.0625,0.0
Tim Hightower,2010,9.6,14,7.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,10.285714285714286,52.142857142857146,0.35714285714285715,0.0,1.5,9.714285714285714,0.0,0.0,0.2857142857142857,0.0
Tim Hightower,2011,,5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,16.8,64.2,0.2,0.0,2.0,15.6,0.2,0.0,0.0,0.0
Tim Hightower,2012,,0,,,,,,,,,,,,,,,,,
Tim Hightower,2013,,0,,,,,,,,,,,,,,,,,
Ahmad Bradshaw,2010,12.25,16,11.5625,0.0,0.0,0.0,0.0,0.0,0.0,17.25,77.1875,0.5,0.0625,2.9375,19.625,0.0,0.0,0.375,0.0
Ahmad Bradshaw,2011,10.428571428571429,12,12.25,0.0,0.0,0.0,0.0,0.0,0.0,14.25,54.916666666666664,0.75,0.08333333333333333,2.8333333333333335,22.25,0.16666666666666666,0.0,0.08333333333333333,0.0
Ahmad Bradshaw,2012,10.333333333333334,14,10.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,15.785714285714286,72.5,0.42857142857142855,0.0,1.6428571428571428,17.5,0.0,0.0,0.21428571428571427,0.0
Ahmad Bradshaw,2013,12.222222222222221,3,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,62.0,0.6666666666666666,0.0,2.3333333333333335,14.0,0.0,0.0,0.0,0.0
Knowshon Moreno,2010,5.6,12,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,14.833333333333334,64.5,0.4166666666666667,0.0,3.0,30.916666666666668,0.25,0.0,0.16666666666666666,0.0
Knowshon Moreno,2011,12.0,5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,6.6,34.2,0.0,0.0,1.6,18.0,0.2,0.0,0.2,0.0
Knowshon Moreno,2012,13.75,7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.285714285714285,74.71428571428571,0.5714285714285714,0.0,2.857142857142857,22.142857142857142,0.0,0.0,0.0,0.0
Knowshon Moreno,2013,10.0,16,13.75,0.0,0.0,0.0,0.0,0.0,0.0,15.0625,64.875,0.625,0.0,3.75,34.25,0.1875,0.0,0.0,0.0
Peyton Hillis,2010,8.3,16,13.9375,0.125,0.0625,0.8125,0.0,0.0,0.0,16.875,73.5625,0.6875,0.0,3.8125,29.8125,0.125,0.0,0.3125,0.0
Peyton Hillis,2011,3.6666666666666665,10,8.3,0.0,0.0,0.0,0.0,0.0,0.0,16.1,58.7,0.3,0.0,2.2,13.0,0.0,0.0,0.1,0.0
Peyton Hillis,2012,5.714285714285714,9,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,8.222222222222221,32.333333333333336,0.1111111111111111,0.0,1.1111111111111112,6.888888888888889,0.0,0.0,0.1111111111111111,0.0
Peyton Hillis,2013,4.0,7,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,10.428571428571429,35.285714285714285,0.2857142857142857,0.0,1.8571428571428572,13.714285714285714,0.0,0.0,0.14285714285714285,0.0
Maurice Jones-Drew,2010,15.625,14,13.428571428571429,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,21.357142857142858,94.57142857142857,0.35714285714285715,0.0,2.4285714285714284,22.642857142857142,0.14285714285714285,0.0,0.14285714285714285,0.0
Maurice Jones-Drew,2011,11.2,16,15.625,0.0,0.0,0.0,0.0,0.0,0.0,21.4375,100.375,0.5,0.0,2.6875,23.375,0.1875,0.0,0.0625,0.0
Maurice Jones-Drew,2012,9.0,5,11.2,0.0,0.0,0.0,0.0,0.0,0.0,16.8,81.6,0.2,0.0,2.8,17.2,0.2,0.0,0.0,0.0
Maurice Jones-Drew,2013,2.4,15,9.0,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.0,0.0,15.6,53.53333333333333,0.3333333333333333,0.0,2.8666666666666667,20.933333333333334,0.0,0.0,0.06666666666666667,0.0
Cedric Benson,2010,9.266666666666667,16,10.1875,0.0,0.0,0.0,0.0,0.0,0.0,20.0625,69.4375,0.4375,0.0625,1.75,11.125,0.0625,0.0,0.3125,0.0
Cedric Benson,2011,7.4,15,9.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,18.2,71.13333333333334,0.4,0.0,1.0,5.466666666666667,0.0,0.0,0.13333333333333333,0.0
Cedric Benson,2012,,5,7.4,0.0,0.0,0.0,0.0,0.0,0.0,14.2,49.6,0.2,0.0,2.8,19.4,0.0,0.0,0.0,0.0
Cedric Benson,2013,,0,,,,,,,,,,,,,,,,,
Carnell Williams,2010,4.666666666666667,14,5.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,30.142857142857142,0.14285714285714285,0.0,3.142857142857143,24.928571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0
Carnell Williams,2011,,9,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,9.222222222222221,40.0,0.1111111111111111,0.0,1.4444444444444444,8.88888888888889,0.0,0.0,0.0,0.0
Carnell Williams,2012,,0,,,,,,,,,,,,,,,,,
Carnell Williams,2013,,0,,,,,,,,,,,,,,,,,
Javon Ringer,2010,3.7,7,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,4.714285714285714,30.142857142857142,0.2857142857142857,0.0,0.42857142857142855,2.857142857142857,0.0,0.0,0.0,0.0
Javon Ringer,2011,1.0,10,3.7,0.0,0.0,0.0,0.0,0.0,0.0,4.6,16.9,0.1,0.0,2.4,18.1,0.0,0.0,0.0,0.0
Javon Ringer,2012,,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.5,6.0,0.0,0.0,0.0,0.0
Javon Ringer,2013,,0,,,,,,,,,,,,,,,,,
Adrian Peterson,2010,15.083333333333334,15,15.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,18.866666666666667,86.53333333333333,0.8,0.0,2.4,22.733333333333334,0.06666666666666667,0.0,0.06666666666666667,0.0
Adrian Peterson,2011,18.6875,12,15.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,80.83333333333333,1.0,0.0,1.5,11.583333333333334,0.08333333333333333,0.0,0.0,0.0
Adrian Peterson,2012,14.071428571428571,16,18.6875,0.0,0.0,0.0,0.0,0.0,0.0,21.75,131.0625,0.75,0.0625,2.5,13.5625,0.0625,0.0,0.125,0.0
Adrian Peterson,2013,8.0,14,14.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,19.928571428571427,90.42857142857143,0.7142857142857143,0.0,2.0714285714285716,12.214285714285714,0.07142857142857142,0.0,0.21428571428571427,0.0
Steven Jackson,2010,11.4,16,11.4375,0.0,0.0,0.0,0.0,0.0,0.0,20.625,77.5625,0.375,0.0,2.875,23.9375,0.0,0.0,0.0625,0.0
Steven Jackson,2011,9.375,15,11.4,0.0,0.0,0.0,0.0,0.0,0.0,17.333333333333332,76.33333333333333,0.3333333333333333,0.0,2.8,22.2,0.06666666666666667,0.0,0.06666666666666667,0.0
Steven Jackson,2012,9.545454545454545,16,9.375,0.0,0.0,0.0,0.0,0.0,0.0,16.0625,65.125,0.25,0.0,2.375,20.0625,0.0,0.0625,0.0,0.0
Steven Jackson,2013,7.4,11,9.545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,13.272727272727273,48.81818181818182,0.5454545454545454,0.0,2.727272727272727,16.727272727272727,0.09090909090909091,0.0,0.0,0.0
LaDainian Tomlinson,2010,6.5,15,9.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,14.6,60.93333333333333,0.4,0.0,3.466666666666667,24.533333333333335,0.0,0.0,0.0,0.0
LaDainian Tomlinson,2011,,12,6.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,22.916666666666668,0.08333333333333333,0.0,3.3333333333333335,36.5,0.16666666666666666,0.0,0.0,0.0
LaDainian Tomlinson,2012,,0,,,,,,,,,,,,,,,,,
LaDainian Tomlinson,2013,,0,,,,,,,,,,,,,,,,,
Fred Taylor,2010,,5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,7.6,29.8,0.0,0.0,0.4,1.2,0.0,0.0,0.0,0.0
Fred Taylor,2011,,0,,,,,,,,,,,,,,,,,
Fred Taylor,2012,,0,,,,,,,,,,,,,,,,,
Fred Taylor,2013,,0,,,,,,,,,,,,,,,,,
John Kuhn,2010,4.777777777777778,11,5.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,6.818181818181818,24.727272727272727,0.36363636363636365,0.0,1.0909090909090908,6.818181818181818,0.18181818181818182,0.0,0.0,0.0
John Kuhn,2011,3.1666666666666665,9,4.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,7.222222222222222,0.4444444444444444,0.0,1.2222222222222223,6.111111111111111,0.2222222222222222,0.0,0.0,0.0
John Kuhn,2012,3.0,6,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,8.833333333333334,0.16666666666666666,0.0,2.3333333333333335,23.166666666666668,0.0,0.0,0.0,0.0
John Kuhn,2013,2.75,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,6.5,0.25,0.0,1.75,12.5,0.0,0.0,0.0,0.0
Brandon Jackson,2010,,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.875,43.9375,0.1875,0.0,2.6875,21.375,0.0625,0.0,0.0,0.0
Brandon Jackson,2011,3.5,0,,,,,,,,,,,,,,,,,
Brandon Jackson,2012,,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0
Brandon Jackson,2013,,0,,,,,,,,,,,,,,,,,
Frank Gore,2010,11.714285714285714,11,13.545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,18.454545454545453,77.54545454545455,0.2727272727272727,0.0,4.181818181818182,41.09090909090909,0.18181818181818182,0.0,0.18181818181818182,0.0
Frank Gore,2011,11.5625,14,11.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,19.214285714285715,85.85714285714286,0.5714285714285714,0.0,1.1428571428571428,7.571428571428571,0.0,0.0,0.14285714285714285,0.0
Frank Gore,2012,10.5625,16,11.5625,0.0,0.0,0.0,0.0,0.0,0.0,16.125,75.875,0.5,0.0,1.75,14.625,0.0625,0.0,0.0625,0.0
Frank Gore,2013,8.5625,16,10.5625,0.0,0.0,0.0,0.0,0.0,0.0,17.25,70.5,0.5625,0.0,1.0,8.8125,0.0,0.0,0.1875,0.0
Ricky Williams,2010,4.076923076923077,14,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,10.785714285714286,47.642857142857146,0.14285714285714285,0.0,1.3571428571428572,10.071428571428571,0.07142857142857142,0.0,0.07142857142857142,0.0
Ricky Williams,2011,,13,4.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,7.384615384615385,33.38461538461539,0.15384615384615385,0.0,0.9230769230769231,6.0,0.0,0.0,0.07692307692307693,0.0
Ricky Williams,2012,,0,,,,,,,,,,,,,,,,,
Ricky Williams,2013,,0,,,,,,,,,,,,,,,,,
DeAngelo Williams,2010,8.0,6,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,14.5,60.166666666666664,0.16666666666666666,0.0,1.8333333333333333,10.166666666666666,0.0,0.0,0.16666666666666666,0.0
DeAngelo Williams,2011,9.384615384615385,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6875,52.25,0.4375,0.0,1.0,8.4375,0.0,0.0,0.0,0.0
DeAngelo Williams,2012,8.666666666666666,13,9.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,12.23076923076923,56.0,0.38461538461538464,0.0,0.9230769230769231,14.0,0.15384615384615385,0.0,0.07692307692307693,0.0
DeAngelo Williams,2013,4.0,15,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,13.4,56.2,0.2,0.0,1.7333333333333334,22.2,0.06666666666666667,0.0,0.13333333333333333,0.0
Chester Taylor,2010,2.2857142857142856,11,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,7.636363636363637,22.363636363636363,0.2727272727272727,0.0,1.6363636363636365,11.818181818181818,0.0,0.0,0.0,0.0
Chester Taylor,2011,,7,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.285714285714286,0.14285714285714285,0.0,1.4285714285714286,12.0,0.0,0.0,0.0,0.0
Chester Taylor,2012,,0,,,,,,,,,,,,,,,,,
Chester Taylor,2013,,0,,,,,,,,,,,,,,,,,
Clinton Portis,2010,,5,7.4,0.0,0.0,0.0,0.0,0.0,0.0,10.8,45.4,0.4,0.0,1.0,11.0,0.0,0.0,0.0,0.0
Clinton Portis,2011,,0,,,,,,,,,,,,,,,,,
Clinton Portis,2012,,0,,,,,,,,,,,,,,,,,
Clinton Portis,2013,,0,,,,,,,,,,,,,,,,,
Ryan Mathews,2010,12.5,12,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,13.166666666666666,56.5,0.5833333333333334,0.0,1.8333333333333333,12.083333333333334,0.0,0.0,0.25,0.0
Ryan Mathews,2011,7.416666666666667,14,12.5,0.0,0.0,0.0,0.0,0.0,0.0,15.857142857142858,77.92857142857143,0.42857142857142855,0.0,3.5714285714285716,32.5,0.0,0.0,0.14285714285714285,0.0
Ryan Mathews,2012,11.733333333333333,12,7.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,58.916666666666664,0.08333333333333333,0.0,3.25,21.0,0.0,0.0,0.16666666666666666,0.0
Ryan Mathews,2013,9.0,15,11.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,18.8,83.13333333333334,0.4,0.0,1.7333333333333334,12.6,0.06666666666666667,0.0,0.06666666666666667,0.0
Brandon Jacobs,2010,7.928571428571429,15,8.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.533333333333333,54.333333333333336,0.6,0.0,0.4666666666666667,3.933333333333333,0.0,0.0,0.13333333333333333,0.0
Brandon Jacobs,2011,,14,7.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,10.857142857142858,40.785714285714285,0.5,0.07142857142857142,1.0714285714285714,9.142857142857142,0.07142857142857142,0.0,0.0,0.0
Brandon Jacobs,2012,8.6,0,,,,,,,,,,,,,,,,,
Brandon Jacobs,2013,,5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,10.8,46.2,0.8,0.0,0.2,1.6,0.0,0.0,0.2,0.0
Kevin Faulk,2010,2.3333333333333335,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.5,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0
Kevin Faulk,2011,,3,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,16.0,0.0,0.0,2.3333333333333335,11.333333333333334,0.0,0.0,0.0,0.0
Kevin Faulk,2012,,0,,,,,,,,,,,,,,,,,
Kevin Faulk,2013,,0,,,,,,,,,,,,,,,,,
Joseph Addai,2010,3.9166666666666665,8,9.75,0.0,0.0,0.0,0.0,0.0,0.0,14.5,61.875,0.5,0.0,2.375,15.5,0.0,0.0,0.125,0.0
Joseph Addai,2011,,12,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,36.083333333333336,0.08333333333333333,0.0,1.25,7.75,0.0,0.0,0.0,0.0
Joseph Addai,2012,,0,,,,,,,,,,,,,,,,,
Joseph Addai,2013,,0,,,,,,,,,,,,,,,,,
LaRod Stephens-Howling,2010,4.777777777777778,7,3.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,14.714285714285714,0.14285714285714285,0.0,1.8571428571428572,13.142857142857142,0.0,0.0,0.0,0.0
LaRod Stephens-Howling,2011,7.222222222222222,9,4.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,17.0,0.0,0.0,1.2222222222222223,24.77777777777778,0.2222222222222222,0.0,0.0,0.0
LaRod Stephens-Howling,2012,2.0,9,7.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,10.777777777777779,40.44444444444444,0.4444444444444444,0.0,1.6666666666666667,11.666666666666666,0.0,0.0,0.0,0.0
LaRod Stephens-Howling,2013,,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0
Ray Rice,2010,17.9375,16,12.5,0.0,0.0,0.0,0.0,0.0,0.0,19.1875,76.25,0.3125,0.0,3.9375,34.75,0.0625,0.0,0.0,0.0
Ray Rice,2011,13.8,16,17.9375,0.0625,0.0625,0.0625,0.0625,0.0,0.0,18.1875,85.25,0.75,0.0,4.75,44.0,0.1875,0.0,0.125,0.0
Ray Rice,2012,7.266666666666667,15,13.8,0.0,0.0,0.0,0.0,0.0,0.0,16.933333333333334,75.86666666666666,0.6,0.0,4.066666666666666,31.866666666666667,0.06666666666666667,0.0,0.0,0.0
Ray Rice,2013,,15,7.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,14.266666666666667,44.0,0.26666666666666666,0.06666666666666667,3.8666666666666667,21.4,0.0,0.0,0.13333333333333333,0.0
Willis McGahee,2010,10.5,12,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,30.0,0.4166666666666667,0.0,1.0,4.25,0.08333333333333333,0.0,0.16666666666666666,0.0
Willis McGahee,2011,11.0,14,10.5,0.0,0.0,0.0,0.0,0.0,0.0,16.928571428571427,84.35714285714286,0.2857142857142857,0.07142857142857142,0.8571428571428571,3.642857142857143,0.07142857142857142,0.0,0.14285714285714285,0.0
Willis McGahee,2012,4.4,10,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,73.1,0.4,0.0,2.6,22.1,0.0,0.1,0.4,0.0
Willis McGahee,2013,,10,4.4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.8,0.2,0.0,0.8,2.0,0.0,0.0,0.1,0.0
Felix Jones,2010,6.636363636363637,16,7.75,0.0,0.0,0.0,0.0,0.0,0.0,11.5625,50.0,0.0625,0.0,3.0,28.125,0.0625,0.0,0.0625,0.0
Felix Jones,2011,6.6923076923076925,11,6.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,11.545454545454545,52.27272727272727,0.09090909090909091,0.0,2.909090909090909,19.727272727272727,0.0,0.0,0.18181818181818182,0.0
Felix Jones,2012,1.875,13,6.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,8.384615384615385,30.384615384615383,0.23076923076923078,0.0,1.9230769230769231,20.153846153846153,0.15384615384615385,0.0,0.15384615384615385,0.0
