player_name,year,target_points,datapoints,points,passing_attempts,passing_completions,passing_yards,passing_touchdowns,passing_interceptions,passing_two_points,rushing_attempts,rushing_yards,rushing_touchdowns,rushing_two_points,receiving_receptions,receiving_yards,receiving_touchdowns,receiving_two_points,fumble_fumbles,fumble_touchdowns
Steve Breaston,2011,1.5,14,6.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.7857142857142858,0.0,0.0,4.214285714285714,54.92857142857143,0.14285714285714285,0.0,0.0,0.0
Steve Breaston,2012,,4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.0,0.0,0.0,0.0,0.0
Steve Breaston,2013,,0,,,,,,,,,,,,,,,,,
Roddy White,2010,10.75,16,12.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0,7.1875,86.8125,0.625,0.125,0.0625,0.0
Roddy White,2011,10.5625,16,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,81.0,0.5,0.0,0.0,0.0
Roddy White,2012,6.384615384615385,16,10.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,84.4375,0.4375,0.0,0.0,0.0
Roddy White,2013,9.142857142857142,13,6.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846153846153846,54.69230769230769,0.23076923076923078,0.0,0.07692307692307693,0.0
Brandon Lloyd,2010,8.0,16,12.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-1.125,0.0,0.0,4.8125,90.5,0.6875,0.0,0.0,0.0
Brandon Lloyd,2011,7.714285714285714,15,8.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,64.4,0.3333333333333333,0.0,0.0,0.0
Brandon Lloyd,2012,,14,7.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142857142857143,64.0,0.2857142857142857,0.0,0.0,0.0
Brandon Lloyd,2013,4.571428571428571,0,,,,,,,,,,,,,,,,,
Mark Clayton,2010,2.0,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,0.0,0.0,5.5,75.0,0.5,0.0,0.0,0.0
Mark Clayton,2011,,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0
Mark Clayton,2012,,0,,,,,,,,,,,,,,,,,
Mark Clayton,2013,,0,,,,,,,,,,,,,,,,,
Anquan Boldin,2010,7.214285714285714,13,9.0,0.07692307692307693,0.07692307692307693,-0.46153846153846156,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,4.615384615384615,62.92307692307692,0.5384615384615384,0.0,0.07692307692307693,0.0
Anquan Boldin,2011,8.538461538461538,14,7.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071428571428571,63.357142857142854,0.21428571428571427,0.0,0.0,0.0
Anquan Boldin,2012,10.2,13,8.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,4.846153846153846,70.3076923076923,0.3076923076923077,0.07692307692307693,0.0,0.0
Anquan Boldin,2013,8.125,15,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.7333333333333333,0.0,0.0,5.6,78.13333333333334,0.4666666666666667,0.0,0.0,0.0
Hines Ward,2010,3.75,14,6.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,-0.14285714285714285,0.0,0.0,4.142857142857143,53.285714285714285,0.35714285714285715,0.0,0.07142857142857142,0.0
Hines Ward,2011,,12,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,31.25,0.16666666666666666,0.0,0.0,0.0
Hines Ward,2012,,0,,,,,,,,,,,,,,,,,
Hines Ward,2013,,0,,,,,,,,,,,,,,,,,
Micheal Spurlock,2010,,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,29.875,0.25,0.0,0.125,0.0
Micheal Spurlock,2011,5.5,0,,,,,,,,,,,,,,,,,
Micheal Spurlock,2012,,4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.5,0.25,0.0,0.0,0.0
Micheal Spurlock,2013,,0,,,,,,,,,,,,,,,,,
Mohamed Massaquoi,2010,4.0,11,5.545454545454546,0.09090909090909091,0.09090909090909091,2.6363636363636362,0.09090909090909091,0.0,0.0,0.09090909090909091,-0.2727272727272727,0.0,0.0,3.090909090909091,42.63636363636363,0.18181818181818182,0.0,0.09090909090909091,0.0
Mohamed Massaquoi,2011,3.8333333333333335,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727272727272727,34.27272727272727,0.18181818181818182,0.0,0.0,0.0
Mohamed Massaquoi,2012,,6,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,41.333333333333336,0.0,0.0,0.0,0.0
Mohamed Massaquoi,2013,,0,,,,,,,,,,,,,,,,,
Jeremy Maclin,2010,9.166666666666666,15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,0.0,4.666666666666667,64.26666666666667,0.6666666666666666,0.0,0.06666666666666667,0.0
Jeremy Maclin,2011,9.23076923076923,12,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,5.083333333333333,71.08333333333333,0.4166666666666667,0.0,0.08333333333333333,0.0
Jeremy Maclin,2012,,13,9.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230769230769231,65.38461538461539,0.5384615384615384,0.0,0.07692307692307693,0.0
Jeremy Maclin,2013,11.375,0,,,,,,,,,,,,,,,,,
Larry Fitzgerald,2010,11.3125,16,9.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,71.0625,0.375,0.0625,0.0,0.0
Larry Fitzgerald,2011,7.071428571428571,16,11.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,88.1875,0.5,0.0,0.0,0.0
Larry Fitzgerald,2012,9.1875,14,7.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.928571428571429,56.57142857142857,0.2857142857142857,0.0,0.0,0.0
Larry Fitzgerald,2013,6.071428571428571,16,9.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.0,5.125,59.625,0.625,0.0,0.0625,0.0
Mike Williams,2010,4.4,17,5.764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7058823529411766,49.411764705882355,0.23529411764705882,0.0,0.058823529411764705,0.0
Mike Williams,2011,9.125,15,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,3.466666666666667,45.13333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0
Mike Williams,2012,6.2,16,9.125,0.0625,0.0625,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9375,62.25,0.5625,0.0,0.0,0.0
Mike Williams,2013,6.0,5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.4,0.4,0.0,0.0,0.0
Eddie Royal,2010,2.625,13,5.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,4.6923076923076925,0.0,0.0,4.384615384615385,47.69230769230769,0.23076923076923078,0.0,0.15384615384615385,0.0
Eddie Royal,2011,3.0,8,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5.875,0.0,0.0,2.125,18.25,0.125,0.0,0.0,0.0
Eddie Royal,2012,7.5,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.4444444444444446,0.0,0.0,2.5555555555555554,26.0,0.1111111111111111,0.0,0.0,0.0
Eddie Royal,2013,7.6,14,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.2142857142857142,0.0,0.0,3.357142857142857,45.07142857142857,0.5714285714285714,0.0,0.07142857142857142,0.0
Roscoe Parrish,2010,1.0,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,3.2857142857142856,0.0,0.0,4.571428571428571,56.142857142857146,0.2857142857142857,0.0,0.0,0.0
Roscoe Parrish,2011,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0
Roscoe Parrish,2012,,0,,,,,,,,,,,,,,,,,
Roscoe Parrish,2013,,0,,,,,,,,,,,,,,,,,
Devery Henderson,2010,5.7,11,4.2727272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,3.0,42.18181818181818,0.09090909090909091,0.0,0.0,0.0
Devery Henderson,2011,4.375,10,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,2.9,48.2,0.2,0.0,0.0,0.0
Devery Henderson,2012,,8,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.625,0.0,0.0,2.375,37.375,0.125,0.0,0.0,0.0
Devery Henderson,2013,,0,,,,,,,,,,,,,,,,,
Jabar Gaffney,2010,7.866666666666666,16,5.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0625,54.6875,0.125,0.0,0.0,0.0
Jabar Gaffney,2011,2.0,15,7.866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.533333333333333,63.13333333333333,0.3333333333333333,0.0,0.06666666666666667,0.0
Jabar Gaffney,2012,,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,22.666666666666668,0.0,0.0,0.0,0.0
Jabar Gaffney,2013,,0,,,,,,,,,,,,,,,,,
Donald Driver,2010,5.6923076923076925,13,5.769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923076923076923,43.46153846153846,0.3076923076923077,0.0,0.07692307692307693,0.0
Donald Driver,2011,3.6,13,5.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6923076923076925,33.38461538461539,0.46153846153846156,0.0,0.0,0.0
Donald Driver,2012,,5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,14.4,0.4,0.0,0.0,0.0
Donald Driver,2013,,0,,,,,,,,,,,,,,,,,
Kevin Walter,2010,5.454545454545454,13,6.615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923076923076923,47.76923076923077,0.38461538461538464,0.0,0.0,0.0
Kevin Walter,2011,4.142857142857143,11,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636363636363638,42.09090909090909,0.2727272727272727,0.0,0.0,0.0
Kevin Walter,2012,,14,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,36.42857142857143,0.14285714285714285,0.0,0.0,0.0
Kevin Walter,2013,,0,,,,,,,,,,,,,,,,,
Mike Thomas,2010,3.5833333333333335,13,8.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,9.384615384615385,0.0,0.0,4.923076923076923,62.53846153846154,0.3076923076923077,0.0,0.15384615384615385,0.0
Mike Thomas,2011,2.3333333333333335,12,3.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,3.4166666666666665,33.916666666666664,0.08333333333333333,0.0,0.0,0.0
Mike Thomas,2012,,6,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,0.0,0.0,2.1666666666666665,13.333333333333334,0.16666666666666666,0.0,0.0,0.0
Mike Thomas,2013,,0,,,,,,,,,,,,,,,,,
Jordan Shipley,2010,1.0,15,4.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.466666666666667,40.0,0.2,0.0,0.0,0.0
Jordan Shipley,2011,4.666666666666667,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0
Jordan Shipley,2012,,6,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,40.666666666666664,0.16666666666666666,0.0,0.0,0.0
Jordan Shipley,2013,,0,,,,,,,,,,,,,,,,,
Kassim Osgood,2010,1.5,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,23.0,0.5,0.0,0.0,0.0
Kassim Osgood,2011,,2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,21.0,0.0,0.0,0.0,0.0
Kassim Osgood,2012,1.0,0,,,,,,,,,,,,,,,,,
Kassim Osgood,2013,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0
Mario Manningham,2010,7.1,13,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,4.538461538461538,72.53846153846153,0.6923076923076923,0.0,0.07692307692307693,0.0
Mario Manningham,2011,4.454545454545454,10,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,51.9,0.4,0.0,0.0,0.0
Mario Manningham,2012,3.5,11,4.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,5.818181818181818,0.0,0.0,3.727272727272727,40.81818181818182,0.09090909090909091,0.0,0.0,0.0
Mario Manningham,2013,,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,37.5,0.0,0.0,0.0,0.0
Laurent Robinson,2010,11.153846153846153,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.4,0.0,0.0,2.9,32.3,0.2,0.0,0.0,0.0
Laurent Robinson,2011,4.2,13,11.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076923076923077,65.61538461538461,0.8461538461538461,0.0,0.0,0.0
Laurent Robinson,2012,,5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,50.4,0.0,0.0,0.2,0.0
Laurent Robinson,2013,,0,,,,,,,,,,,,,,,,,
Santana Moss,2010,6.416666666666667,15,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,-0.7333333333333333,0.0,0.0,6.2,74.33333333333333,0.4,0.0,0.13333333333333333,0.0
Santana Moss,2011,7.142857142857143,12,6.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,48.666666666666664,0.3333333333333333,0.0,0.0,0.0
Santana Moss,2012,3.7857142857142856,14,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,2.857142857142857,40.785714285714285,0.5714285714285714,0.0,0.07142857142857142,0.0
Santana Moss,2013,2.5,14,3.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.7857142857142858,0.0,0.0,3.0,32.285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0
Deon Butler,2010,1.0,9,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,3.3333333333333335,40.77777777777778,0.4444444444444444,0.0,0.0,0.0
Deon Butler,2011,,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,14.333333333333334,0.0,0.0,0.0,0.0
Deon Butler,2012,,0,,,,,,,,,,,,,,,,,
Deon Butler,2013,,0,,,,,,,,,,,,,,,,,
Deion Branch,2010,7.75,15,7.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.066666666666666,54.53333333333333,0.4,0.0,0.06666666666666667,0.0
Deion Branch,2011,1.8333333333333333,12,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,58.5,0.4166666666666667,0.0,0.0,0.0
Deion Branch,2012,,6,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,21.833333333333332,0.0,0.0,0.0,0.0
Deion Branch,2013,,0,,,,,,,,,,,,,,,,,
Devin Aromashodu,2010,4.363636363636363,4,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,35.0,0.0,0.0,0.0,0.0
Devin Aromashodu,2011,2.6666666666666665,11,4.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,42.09090909090909,0.09090909090909091,0.0,0.0,0.0
Devin Aromashodu,2012,,6,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,30.333333333333332,0.0,0.0,0.0,0.0
Devin Aromashodu,2013,,0,,,,,,,,,,,,,,,,,
Mike Wallace,2010,10.1875,16,11.375,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,2.4375,0.0,0.0,3.75,78.5625,0.625,0.0,0.0,0.0
Mike Wallace,2011,8.857142857142858,16,10.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,3.5625,0.0,0.0,4.5,74.5625,0.5,0.0,0.0625,0.0
Mike Wallace,2012,7.3125,14,8.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.5,0.0,0.0,4.5,59.07142857142857,0.5714285714285714,0.0,0.07142857142857142,0.0
Mike Wallace,2013,9.2,16,7.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,2.0625,0.0,0.0,4.5625,58.125,0.3125,0.0,0.0,0.0
Marques Colston,2010,11.923076923076923,15,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,5.6,68.2,0.4666666666666667,0.0,0.0,0.0
Marques Colston,2011,10.5,13,11.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076923076923077,87.3076923076923,0.6153846153846154,0.0,0.07692307692307693,0.0
Marques Colston,2012,7.866666666666666,16,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1875,72.125,0.625,0.0,0.125,0.0
Marques Colston,2013,7.6,15,7.866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.86666666666667,0.3333333333333333,0.0,0.0,0.0
Danny Amendola,2010,4.0,15,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,5.4,0.0,0.0,5.533333333333333,45.333333333333336,0.2,0.0,0.06666666666666667,0.0
Danny Amendola,2011,8.1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,0.0,0.0,0.0
Danny Amendola,2012,7.0,10,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,6.1,66.1,0.3,0.1,0.1,0.0
Danny Amendola,2013,3.0,10,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,62.4,0.2,0.0,0.0,0.0
Terrell Owens,2010,,13,11.307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538461538461538,75.61538461538461,0.6923076923076923,0.0,0.0,0.0
Terrell Owens,2011,,0,,,,,,,,,,,,,,,,,
Terrell Owens,2012,,0,,,,,,,,,,,,,,,,,
Terrell Owens,2013,,0,,,,,,,,,,,,,,,,,
Randy Moss,2010,,10,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,38.5,0.5,0.0,0.0,0.0
Randy Moss,2011,3.9285714285714284,0,,,,,,,,,,,,,,,,,
Randy Moss,2012,,14,3.9285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.21428571428571427,0.0,0.0,0.0
Randy Moss,2013,,0,,,,,,,,,,,,,,,,,
Brandon Marshall,2010,10.0,14,8.071428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.0,6.142857142857143,72.42857142857143,0.21428571428571427,0.0,0.07142857142857142,0.0
Brandon Marshall,2011,13.125,15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.8666666666666667,0.0,0.0,5.333333333333333,80.6,0.4,0.0,0.06666666666666667,0.0
Brandon Marshall,2012,12.375,16,13.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.125,0.0,0.0,7.375,94.25,0.6875,0.0,0.0,0.0
Brandon Marshall,2013,9.5,16,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,80.9375,0.75,0.125,0.0,0.0
Johnny Knox,2010,5.923076923076923,14,8.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,3.5,67.42857142857143,0.35714285714285715,0.0,0.0,0.0
Johnny Knox,2011,,13,5.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.769230769230769,54.76923076923077,0.15384615384615385,0.0,0.0,0.0
Johnny Knox,2012,,0,,,,,,,,,,,,,,,,,
Johnny Knox,2013,,0,,,,,,,,,,,,,,,,,
Dez Bryant,2010,9.333333333333334,11,7.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.090909090909091,51.0,0.5454545454545454,0.0,0.09090909090909091,0.0
Dez Bryant,2011,12.6875,15,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,4.2,61.86666666666667,0.6,0.0,0.06666666666666667,0.0
Dez Bryant,2012,12.1875,16,12.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.3125,0.0,0.0,5.75,86.375,0.75,0.0625,0.125,0.0
Dez Bryant,2013,13.8125,16,12.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,5.8125,77.0625,0.8125,0.0,0.0625,0.0
Davone Bess,2010,4.923076923076923,14,7.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.21428571428571427,0.0,0.0,5.5,57.5,0.35714285714285715,0.0,0.14285714285714285,0.0
Davone Bess,2011,6.0,13,4.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6923076923076925,40.38461538461539,0.23076923076923078,0.0,0.07692307692307693,0.0
Davone Bess,2012,3.5,13,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6923076923076925,59.84615384615385,0.07692307692307693,0.0,0.0,0.0
Davone Bess,2013,,12,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,29.166666666666668,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0
Steve Johnson,2010,8.933333333333334,16,9.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125,67.0625,0.625,0.0,0.0625,0.0
Steve Johnson,2011,8.25,15,8.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.933333333333334,66.4,0.4666666666666667,0.0,0.0,0.0
Steve Johnson,2012,7.4,16,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9375,65.375,0.375,0.0,0.0625,0.0
Steve Johnson,2013,5.6,10,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,5.0,59.4,0.3,0.1,0.1,0.0
Calvin Johnson,2010,15.9375,15,12.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,2.1333333333333333,0.0,0.0,5.133333333333334,74.66666666666667,0.8,0.06666666666666667,0.0,0.0
Calvin Johnson,2011,13.5625,16,15.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.0,6.0,105.0625,1.0,0.0,0.0625,0.0
Calvin Johnson,2012,15.214285714285714,16,13.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625,122.75,0.3125,0.0,0.1875,0.0
Calvin Johnson,2013,12.416666666666666,14,15.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,106.57142857142857,0.8571428571428571,0.0,0.07142857142857142,0.0
Dwayne Jarrett,2010,,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0
Dwayne Jarrett,2011,,0,,,,,,,,,,,,,,,,,
Dwayne Jarrett,2012,,0,,,,,,,,,,,,,,,,,
Dwayne Jarrett,2013,,0,,,,,,,,,,,,,,,,,
Pierre Garcon,2010,7.75,14,7.785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,4.785714285714286,56.0,0.42857142857142855,0.0,0.0,0.0
Pierre Garcon,2011,9.11111111111111,16,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.0,0.0,4.375,59.1875,0.375,0.0,0.125,0.0
Pierre Garcon,2012,9.6875,9,9.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,4.555555555555555,69.77777777777777,0.4444444444444444,0.0,0.0,0.0
Pierre Garcon,2013,6.071428571428571,16,9.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.1875,0.0,0.0,7.0625,84.125,0.3125,0.0,0.0625,0.0
Malcom Floyd,2010,9.0,10,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,71.7,0.6,0.0,0.0,0.0
Malcom Floyd,2011,7.5,12,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5833333333333335,71.33333333333333,0.4166666666666667,0.0,0.0,0.0
Malcom Floyd,2012,7.0,14,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.142857142857146,0.35714285714285715,0.0,0.0,0.0
Malcom Floyd,2013,7.733333333333333,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74.5,0.0,0.0,0.0,0.0
Jason Avant,2010,4.714285714285714,14,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,40.642857142857146,0.07142857142857142,0.07142857142857142,0.0,0.0
Jason Avant,2011,4.538461538461538,14,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642857142857143,48.357142857142854,0.07142857142857142,0.0,0.14285714285714285,0.0
Jason Avant,2012,4.545454545454546,13,4.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.92307692307692,0.0,0.0,0.0,0.0
