player_name,year,target_points,datapoints,points,preseason_rank,passing_attempts,passing_completions,passing_yards,passing_touchdowns,passing_interceptions,passing_two_points,rushing_attempts,rushing_yards,rushing_touchdowns,rushing_two_points,receiving_receptions,receiving_yards,receiving_touchdowns,receiving_two_points,fumble_fumbles,fumble_touchdowns,pat_attempts,pat_made,fg_attempts,fg_made,fifty_yd_fg_made,defensive_sacks,defensive_interceptions,defensive_safeties,defensive_fumble_recoveries,defensive_blocked_kicks,defensive_touchdowns,defensive_points_against,defensive_passing_yards_allowed,defensive_rushing_yards_allowed,defensive_total_yards_allowed
Joe Nedney,2010,,9,6.0,150,,,,,,,,,,,,,,,,,1.8888888888888888,1.8888888888888888,1.4444444444444444,1.2222222222222223,0.2222222222222222,,,,,,,,,,
Joe Nedney,2011,,0,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Nedney,2012,,0,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Nedney,2013,,0,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rian Lindell,2010,8.0,16,5.1875,16,,,,,,,,,,,,,,,,,2.0,1.9375,1.3125,1.0,0.125,,,,,,,,,,
Rian Lindell,2011,6.5,8,8.0,37,,,,,,,,,,,,,,,,,3.125,3.125,1.875,1.625,0.0,,,,,,,,,,
Rian Lindell,2012,6.75,16,6.5,87,,,,,,,,,,,,,,,,,2.4375,2.4375,1.5,1.3125,0.0625,,,,,,,,,,
Rian Lindell,2013,,16,6.75,74,,,,,,,,,,,,,,,,,1.9375,1.9375,1.8125,1.4375,0.25,,,,,,,,,,
Jay Feely,2010,5.75,15,5.6,152,,,,,,,,,,,,,,,,,1.6666666666666667,1.6666666666666667,1.4,1.2666666666666666,0.06666666666666667,,,,,,,,,,
Jay Feely,2011,6.933333333333334,16,5.75,91,,,,,,,,,,,,,,,,,2.0625,2.0625,1.5,1.1875,0.0625,,,,,,,,,,
Jay Feely,2012,7.666666666666667,15,6.933333333333334,78,,,,,,,,,,,,,,,,,1.6666666666666667,1.6666666666666667,1.8666666666666667,1.6666666666666667,0.13333333333333333,,,,,,,,,,
